initialize start
initialize done
[GIN] 2017/10/17 - 17:12:50 | 302 |     134.116µs |      127.1.7.66 | POST     /login
[GIN] 2017/10/17 - 17:12:50 | 302 |      99.426µs |    127.1.15.181 | POST     /login
[GIN] 2017/10/17 - 17:12:50 | 302 |      104.86µs |     127.1.5.228 | POST     /login
[GIN] 2017/10/17 - 17:12:50 | 302 |      88.596µs |     127.1.9.234 | POST     /login
[GIN] 2017/10/17 - 17:12:50 | 302 |      176.56µs |     127.1.3.126 | POST     /login
[GIN] 2017/10/17 - 17:12:50 | 200 |     279.753µs |     127.1.5.228 | GET      /mypage
[GIN] 2017/10/17 - 17:12:50 | 200 |     250.611µs |     127.1.9.234 | GET      /
[GIN] 2017/10/17 - 17:12:50 | 302 |     100.338µs |     127.1.7.167 | POST     /login
[GIN] 2017/10/17 - 17:12:50 | 302 |     107.058µs |     127.1.1.178 | POST     /login
[GIN] 2017/10/17 - 17:12:50 | 200 |     357.097µs |     127.1.1.178 | GET      /
[GIN] 2017/10/17 - 17:12:50 | 200 |     356.031µs |    127.1.15.181 | GET      /
[GIN] 2017/10/17 - 17:12:50 | 302 |     154.958µs |      127.1.6.60 | POST     /login
[GIN] 2017/10/17 - 17:12:50 | 200 |     243.228µs |     127.1.3.126 | GET      /mypage
[GIN] 2017/10/17 - 17:12:50 | 302 |     106.305µs |    127.1.12.200 | POST     /login
[GIN] 2017/10/17 - 17:12:50 | 200 |     232.493µs |     127.1.7.167 | GET      /
[GIN] 2017/10/17 - 17:12:50 | 200 |     191.027µs |      127.1.7.66 | GET      /mypage
[GIN] 2017/10/17 - 17:12:50 | 302 |     182.263µs |     127.1.6.241 | POST     /login
[GIN] 2017/10/17 - 17:12:50 | 200 |     292.661µs |      127.1.6.60 | GET      /mypage
[GIN] 2017/10/17 - 17:12:50 | 200 |     356.584µs |    127.1.12.200 | GET      /
[GIN] 2017/10/17 - 17:12:50 | 200 |     352.681µs |     127.1.6.241 | GET      /
[GIN] 2017/10/17 - 17:12:50 | 302 |     141.562µs |     127.1.13.91 | POST     /login
[GIN] 2017/10/17 - 17:12:50 | 302 |     121.926µs |    127.1.14.210 | POST     /login
[GIN] 2017/10/17 - 17:12:50 | 200 |     357.695µs |     127.1.13.91 | GET      /
[GIN] 2017/10/17 - 17:12:50 | 302 |     121.886µs |     127.1.3.244 | POST     /login
[GIN] 2017/10/17 - 17:12:50 | 302 |      182.11µs |     127.1.2.242 | POST     /login
[GIN] 2017/10/17 - 17:12:50 | 302 |     105.043µs |     127.1.11.44 | POST     /login
[GIN] 2017/10/17 - 17:12:50 | 200 |     324.265µs |    127.1.14.210 | GET      /
[GIN] 2017/10/17 - 17:12:50 | 302 |     115.919µs |     127.1.4.215 | POST     /login
[GIN] 2017/10/17 - 17:12:50 | 200 |     215.404µs |     127.1.3.244 | GET      /
[GIN] 2017/10/17 - 17:12:50 | 302 |     120.057µs |      127.1.5.56 | POST     /login
[GIN] 2017/10/17 - 17:12:50 | 302 |      94.705µs |      127.1.9.62 | POST     /login
[GIN] 2017/10/17 - 17:12:50 | 302 |     187.543µs |     127.1.8.120 | POST     /login
[GIN] 2017/10/17 - 17:12:50 | 200 |     307.578µs |      127.1.5.56 | GET      /
[GIN] 2017/10/17 - 17:12:50 | 200 |     322.459µs |     127.1.2.242 | GET      /
[GIN] 2017/10/17 - 17:12:50 | 200 |      228.98µs |     127.1.8.120 | GET      /mypage
[GIN] 2017/10/17 - 17:12:50 | 302 |     117.925µs |      127.1.4.85 | POST     /login
[GIN] 2017/10/17 - 17:12:50 | 200 |     729.386µs |     127.1.4.215 | GET      /
[GIN] 2017/10/17 - 17:12:50 | 302 |     103.419µs |      127.1.1.54 | POST     /login
[GIN] 2017/10/17 - 17:12:50 | 200 |    1.016836ms |     127.1.11.44 | GET      /
[GIN] 2017/10/17 - 17:12:50 | 200 |    1.033804ms |      127.1.9.62 | GET      /
[GIN] 2017/10/17 - 17:12:50 | 302 |     188.382µs |     127.1.15.87 | POST     /login
[GIN] 2017/10/17 - 17:12:50 | 302 |     107.863µs |     127.1.12.67 | POST     /login
[GIN] 2017/10/17 - 17:12:50 | 302 |     167.809µs |     127.1.10.68 | POST     /login
[GIN] 2017/10/17 - 17:12:50 | 302 |     130.946µs |     127.1.8.139 | POST     /login
[GIN] 2017/10/17 - 17:12:50 | 200 |     297.189µs |      127.1.4.85 | GET      /
[GIN] 2017/10/17 - 17:12:50 | 200 |     250.826µs |      127.1.1.54 | GET      /mypage
[GIN] 2017/10/17 - 17:12:50 | 302 |     101.242µs |     127.1.14.30 | POST     /login
[GIN] 2017/10/17 - 17:12:50 | 302 |       165.1µs |     127.1.2.126 | POST     /login
[GIN] 2017/10/17 - 17:12:50 | 302 |     130.915µs |     127.1.0.166 | POST     /login
[GIN] 2017/10/17 - 17:12:50 | 302 |     128.476µs |    127.1.13.208 | POST     /login
[GIN] 2017/10/17 - 17:12:50 | 302 |     108.483µs |     127.1.9.229 | POST     /login
[GIN] 2017/10/17 - 17:12:50 | 200 |     268.464µs |     127.1.15.87 | GET      /mypage
[GIN] 2017/10/17 - 17:12:50 | 200 |     238.091µs |     127.1.14.30 | GET      /
[GIN] 2017/10/17 - 17:12:50 | 200 |     219.012µs |     127.1.10.68 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |      328.15µs |     127.1.8.139 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |     171.329µs |      127.1.0.47 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |     287.771µs |     127.1.9.229 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |     103.263µs |    127.1.11.181 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |      356.19µs |     127.1.12.67 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     358.259µs |     127.1.0.166 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     361.483µs |    127.1.13.208 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     240.776µs |     127.1.2.126 | GET      /mypage
[GIN] 2017/10/17 - 17:12:51 | 302 |     187.024µs |      127.1.3.25 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |      92.895µs |     127.1.7.234 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |     302.843µs |    127.1.11.181 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     237.024µs |      127.1.0.47 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |     165.802µs |     127.1.1.148 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |     291.119µs |     127.1.7.234 | GET      /mypage
[GIN] 2017/10/17 - 17:12:51 | 302 |     118.282µs |    127.1.10.169 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |      453.68µs |      127.1.3.25 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |      174.29µs |     127.1.5.131 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |     369.726µs |    127.1.10.169 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     237.348µs |     127.1.1.148 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     246.346µs |     127.1.5.131 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |      122.16µs |      127.1.6.53 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     182.627µs |    127.1.12.155 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |     286.603µs |      127.1.6.53 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |      139.29µs |    127.1.15.249 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     188.674µs |      127.1.7.13 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |      323.02µs |    127.1.15.249 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |      86.892µs |    127.1.14.189 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |     263.763µs |    127.1.12.155 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |     116.398µs |     127.1.4.247 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |     327.608µs |      127.1.7.13 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     283.171µs |    127.1.14.189 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     247.846µs |     127.1.4.247 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |     146.591µs |     127.1.6.151 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |      425.95µs |     127.1.6.151 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |     213.018µs |     127.1.3.188 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     127.621µs |     127.1.2.181 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     110.986µs |     127.1.15.46 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     127.695µs |     127.1.8.121 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     211.149µs |      127.1.5.92 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     202.328µs |     127.1.13.91 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     177.623µs |      127.1.4.50 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     111.264µs |     127.1.10.67 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |     322.417µs |     127.1.3.188 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     276.429µs |     127.1.13.91 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     217.464µs |     127.1.2.181 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |     184.592µs |      127.1.1.30 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |     273.005µs |      127.1.5.92 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     260.091µs |     127.1.15.46 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     248.866µs |     127.1.8.121 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     261.737µs |     127.1.10.67 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |     158.554µs |     127.1.9.112 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     138.138µs |     127.1.14.88 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |     283.926µs |      127.1.4.50 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     297.881µs |      127.1.1.30 | GET      /mypage
[GIN] 2017/10/17 - 17:12:51 | 200 |     360.139µs |     127.1.9.112 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |     140.422µs |     127.1.8.130 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |     261.693µs |     127.1.14.88 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |     112.387µs |     127.1.0.163 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     105.296µs |    127.1.13.130 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     124.109µs |    127.1.11.233 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |      138.34µs |    127.1.15.222 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |      252.93µs |     127.1.8.130 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |     105.137µs |     127.1.1.173 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     104.864µs |      127.1.7.65 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     106.414µs |     127.1.5.204 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |      245.43µs |    127.1.11.233 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     243.283µs |     127.1.0.163 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     251.906µs |    127.1.13.130 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     240.336µs |    127.1.15.222 | GET      /mypage
[GIN] 2017/10/17 - 17:12:51 | 302 |     129.353µs |     127.1.13.40 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |     256.245µs |     127.1.1.173 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |     118.747µs |     127.1.11.80 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     134.311µs |     127.1.12.31 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     112.002µs |      127.1.2.17 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     108.713µs |     127.1.9.251 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     116.132µs |      127.1.6.73 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     114.274µs |    127.1.10.129 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     111.285µs |     127.1.7.232 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |     303.032µs |     127.1.7.232 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     239.159µs |     127.1.9.251 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     247.807µs |      127.1.6.73 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     214.322µs |    127.1.10.129 | GET      /mypage
[GIN] 2017/10/17 - 17:12:51 | 200 |     195.017µs |     127.1.5.204 | GET      /mypage
[GIN] 2017/10/17 - 17:12:51 | 200 |     237.294µs |      127.1.7.65 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |     108.539µs |    127.1.12.133 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |     257.163µs |     127.1.13.40 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |     110.995µs |     127.1.4.252 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     113.922µs |      127.1.3.66 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     108.962µs |      127.1.0.58 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |     238.607µs |      127.1.2.17 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |     106.394µs |       127.1.8.2 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |      231.56µs |    127.1.12.133 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     276.146µs |      127.1.0.58 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |     116.987µs |     127.1.1.114 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |     268.217µs |     127.1.11.80 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     250.575µs |     127.1.12.31 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     217.166µs |     127.1.4.252 | GET      /mypage
[GIN] 2017/10/17 - 17:12:51 | 200 |    2.075464ms |      127.1.3.66 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |     126.934µs |       127.1.5.3 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |     218.726µs |     127.1.1.114 | GET      /mypage
[GIN] 2017/10/17 - 17:12:51 | 200 |     276.863µs |       127.1.8.2 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     247.821µs |       127.1.5.3 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |     126.165µs |     127.1.6.186 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |      122.41µs |      127.1.4.90 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     148.537µs |     127.1.2.190 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |     392.663µs |     127.1.6.186 | GET      /mypage
[GIN] 2017/10/17 - 17:12:51 | 302 |     118.037µs |     127.1.9.108 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |      267.22µs |     127.1.15.13 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |      216.86µs |      127.1.4.90 | GET      /mypage
[GIN] 2017/10/17 - 17:12:51 | 302 |     146.292µs |    127.1.14.219 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |     713.613µs |     127.1.2.190 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |     159.278µs |    127.1.11.225 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     200.025µs |     127.1.8.167 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     164.375µs |     127.1.0.232 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |     342.406µs |     127.1.15.13 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     372.664µs |    127.1.14.219 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |     320.573µs |    127.1.15.245 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |     227.763µs |     127.1.9.108 | GET      /mypage
[GIN] 2017/10/17 - 17:12:51 | 200 |     692.448µs |     127.1.0.232 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |     113.668µs |    127.1.13.129 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     158.653µs |     127.1.3.248 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |      325.35µs |    127.1.11.225 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |     105.035µs |     127.1.14.31 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |     360.349µs |     127.1.8.167 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |     131.541µs |    127.1.13.110 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |      852.89µs |    127.1.13.129 | GET      /mypage
[GIN] 2017/10/17 - 17:12:51 | 302 |     107.214µs |      127.1.6.61 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |     600.404µs |     127.1.3.248 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |      243.12µs |     127.1.14.31 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |     157.508µs |     127.1.5.250 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     111.261µs |     127.1.1.167 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     329.206µs |     127.1.4.151 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     473.234µs |     127.1.9.244 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     393.923µs |      127.1.3.75 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     922.964µs |    127.1.10.142 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |    1.067485ms |      127.1.6.61 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |    1.256067ms |    127.1.15.245 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |    1.302413ms |     127.1.1.167 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |    2.324803ms |      127.1.7.91 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     114.342µs |     127.1.12.79 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     112.888µs |     127.1.7.168 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     103.264µs |      127.1.2.81 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |      113.21µs |    127.1.12.232 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |      103.36µs |     127.1.11.94 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |     213.563µs |     127.1.7.168 | GET      /mypage
[GIN] 2017/10/17 - 17:12:51 | 200 |     203.353µs |      127.1.7.91 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     200.995µs |     127.1.5.250 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     606.545µs |     127.1.12.79 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |    5.469442ms |    127.1.13.110 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     242.401µs |     127.1.9.244 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |      275.86µs |    127.1.10.142 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     246.143µs |    127.1.12.232 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     341.918µs |      127.1.2.81 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |    1.161176ms |     127.1.2.234 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |     235.601µs |      127.1.3.75 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |       161.1µs |    127.1.10.114 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |     236.066µs |     127.1.11.94 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     626.771µs |     127.1.4.151 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |     105.578µs |      127.1.4.10 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     167.961µs |     127.1.1.104 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |      80.328µs |     127.1.0.125 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |     298.093µs |     127.1.2.234 | GET      /mypage
[GIN] 2017/10/17 - 17:12:51 | 200 |     227.406µs |    127.1.10.114 | GET      /mypage
[GIN] 2017/10/17 - 17:12:51 | 200 |     187.984µs |      127.1.4.10 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |     122.223µs |      127.1.9.14 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     116.611µs |     127.1.0.163 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     107.247µs |    127.1.15.112 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |     230.313µs |     127.1.1.104 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |     117.615µs |     127.1.8.200 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     645.418µs |      127.1.5.84 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |     381.056µs |     127.1.8.200 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |      98.348µs |    127.1.14.215 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |     253.326µs |     127.1.0.163 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |     164.971µs |      127.1.8.64 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |     228.375µs |      127.1.9.14 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     199.438µs |    127.1.14.215 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |    1.535815ms |     127.1.6.208 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |     176.914µs |      127.1.8.64 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |     139.667µs |    127.1.15.237 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |     496.493µs |      127.1.5.84 | GET      /mypage
[GIN] 2017/10/17 - 17:12:51 | 200 |     288.858µs |    127.1.15.112 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     299.767µs |     127.1.0.125 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     302.723µs |     127.1.6.208 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     301.229µs |    127.1.15.237 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |     144.972µs |       127.1.6.7 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |     318.738µs |       127.1.6.7 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |     169.676µs |     127.1.14.34 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     647.839µs |    127.1.13.129 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     117.872µs |      127.1.7.27 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |      103.52µs |     127.1.5.178 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     110.246µs |     127.1.3.204 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |      113.19µs |      127.1.3.90 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |      96.354µs |      127.1.1.68 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     103.091µs |     127.1.2.136 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |      695.42µs |     127.1.1.212 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     699.974µs |    127.1.10.104 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     137.921µs |     127.1.2.108 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |    1.521982ms |     127.1.14.34 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |      224.23µs |    127.1.13.129 | GET      /mypage
[GIN] 2017/10/17 - 17:12:51 | 302 |     115.588µs |     127.1.12.48 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     120.677µs |    127.1.10.128 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     106.256µs |    127.1.11.251 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |     248.763µs |    127.1.10.104 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |     108.224µs |     127.1.13.89 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |     254.954µs |     127.1.2.136 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     218.555µs |      127.1.3.90 | GET      /mypage
[GIN] 2017/10/17 - 17:12:51 | 200 |     507.763µs |     127.1.3.204 | GET      /mypage
[GIN] 2017/10/17 - 17:12:51 | 200 |     234.812µs |     127.1.1.212 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     231.089µs |     127.1.5.178 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |     108.852µs |      127.1.4.96 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |     243.226µs |    127.1.11.251 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     249.491µs |     127.1.12.48 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     217.367µs |      127.1.4.96 | GET      /mypage
[GIN] 2017/10/17 - 17:12:51 | 200 |    4.203323ms |      127.1.1.68 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |      114.31µs |     127.1.7.215 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     106.827µs |     127.1.4.232 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     109.124µs |      127.1.11.7 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     148.594µs |      127.1.5.95 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |     164.457µs |     127.1.4.232 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     310.123µs |      127.1.7.27 | GET      /mypage
[GIN] 2017/10/17 - 17:12:51 | 200 |    9.691791ms |     127.1.2.108 | GET      /mypage
[GIN] 2017/10/17 - 17:12:51 | 200 |     237.831µs |      127.1.5.95 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     265.535µs |    127.1.10.128 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |     263.622µs |     127.1.13.89 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |     129.705µs |    127.1.12.160 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     149.724µs |     127.1.9.235 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 200 |     305.505µs |     127.1.9.235 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 200 |      318.98µs |    127.1.12.160 | GET      /
[GIN] 2017/10/17 - 17:12:51 | 302 |     135.858µs |     127.1.0.142 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |      114.66µs |      127.1.8.59 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     147.637µs |    127.1.14.132 | POST     /login
[GIN] 2017/10/17 - 17:12:51 | 302 |     154.084µs |    127.1.15.149 | POST     /login
